Abies balsamea,balsam fir,8810052,Irwin Lake,B,NS,CAN,45.3,-63.35,135,8.62,68,2017
Abies balsamea,balsam fir,8810053,Onslow Mountain,B,NS,CAN,45.41667,-63.3,155,9.94,77,2017
Abies balsamea,balsam fir,8810054,Carleton,B,NS,CAN,44.01667,-65.93333,61,9.7,75,2017
Abies balsamea,balsam fir,8810055,North Grant,B,NS,CAN,45.68333,-62.03333,152,11.44,63,2017
Abies balsamea,balsam fir,8810056,Mill Stream,B,NS,CAN,45.45,-62.65,125,10.63,53.5,2017
Abies balsamea,balsam fir,8810057,Pleasant Valley,B,NS,CAN,45.66667,-62.03333,150,10.86,60,2017
Abies balsamea,balsam fir,8810067,Bear Lake,B,NB,CAN,47.16667,-66.16666,258,9.81,45.5,2018
Abies balsamea,balsam fir,8811353,North River,B,NS,CAN,46.41667,-60.76667,425,5.16,54,2011
Abies balsamea,balsam fir,9130078,Petawawa Research Forest,S,ON,CAN,45.96667,-77.41666,,7.21,30.5,2018
Abies balsamea,balsam fir,9130080,Petawawa Research Forest,S,ON,CAN,45.96667,-77.4,,7.16,62.5,2018
Abies balsamea,balsam fir,9130081,Petawawa Research Forest,S,ON,CAN,45.96667,-77.41666,,8.18,41,2011
Abies balsamea,balsam fir,9130083,Petawawa Research Forest,S,ON,CAN,45.96667,-77.41666,,6.09,59.5,2018
Abies balsamea,balsam fir,9230085,Petawawa Research Forest,S,ON,CAN,45.96667,-77.4,,7.23,42,2011
Abies balsamea,balsam fir,9230086,Petawawa Research Forest,S,ON,CAN,45.96667,-77.4,,8.04,28.5,2018
Abies balsamea,balsam fir,9620270,Chicoutimi,B,QC,CAN,48.31667,-71.08334,130,9.81,61.5,2010
Abies balsamea,balsam fir,9620271,Lac-Rerock,B,QC,CAN,50.01667,-69.33334,395,6.45,48,2010
Abies balsamea,balsam fir,9620272,Lac-Papineau,B,QC,CAN,45.86666,-74.83334,300,9.09,33.5,2010
Abies balsamea,balsam fir,9620273,Lac-des-Abenaquis,B,QC,CAN,46.2,-70.38333,350,8.4,59,2010
Abies balsamea,balsam fir,9810030,Acadia Research Forest,B,NB,CAN,45.96667,-66.33334,50,7.62,74.5,2018
Abies balsamea,balsam fir,9810105,Castaway,B,NB,CAN,46.3,-65.71667,40,7.76,71.5,2018
Abies balsamea,balsam fir,9810233,Camerons Mill,B,NB,CAN,46.66667,-65.13333,50,8.23,56.5,2018
Abies balsamea,balsam fir,9810234,Bishop Mountain,B,NS,CAN,45.03333,-64.98333,175,9.61,68.5,2018
Abies balsamea,balsam fir,9810235,Mount Albion,B,PE,CAN,46.23333,-62.95,40,8.97,48.5,2018
Abies balsamea,balsam fir,9810236,Astle,B,NB,CAN,46.41667,-66.46667,175,7.32,53.5,2018
Abies balsamea,balsam fir,9810237,Mermaid,B,PE,CAN,46.26667,-63.03333,8,9.48,61.5,2018
Abies balsamea,balsam fir,9810238,Salmon River,B,NB,CAN,46.43333,-65.53333,50,8.15,58,2018
Abies balsamea,balsam fir,9810239,Williamsdale,B,NS,CAN,45.6,-63.9,250,8.95,46.5,2014
Abies balsamea,balsam fir,9810240,Honeydale,B,NB,CAN,45.35,-67.15,125,7.73,60.5,2014
Abies balsamea,balsam fir,9810241,Central Blissville,B,NB,CAN,45.68333,-66.55,40,9.25,81,2018
Abies balsamea,balsam fir,9810242,Harewood,B,NB,CAN,46.1,-65.2,100,8.28,49,2018
Abies balsamea,balsam fir,9810243,Mechanic Settlement,B,NB,CAN,45.66667,-65.16666,300,9.14,59,2018
Abies balsamea,balsam fir,9810244,Canoose,B,NB,CAN,45.35,-67.38333,100,7.76,69,2018
Abies balsamea,balsam fir,9810245,Marie,B,PE,CAN,46.4,-62.65,30,8.22,80.5,2018
Abies balsamea,balsam fir,9810246,McGraw Brook,B,NB,CAN,46.83333,-66.1,80,8.55,58.5,2018
Abies balsamea,balsam fir,9810247,Coles Island,B,NB,CAN,45.9,-65.71667,60,6.7,31.5,2018
Abies balsamea,balsam fir,9810248,Cornhill,B,NB,CAN,45.93333,-65.35,100,7.23,52,2018
Abies balsamea,balsam fir,9810249,Plaster Rock,B,NB,CAN,46.91667,-67.13333,200,8.23,55.5,2018
Abies balsamea,balsam fir,9810250,Richibucto,B,NB,CAN,46.68333,-64.86667,5,8.58,48.5,2018
Abies balsamea,balsam fir,9810251,Acadieville,B,NB,CAN,46.66667,-65.3,80,8,59.5,2018
Abies balsamea,balsam fir,9820312,Petite-Cascapedia,B,QC,CAN,48.56667,-65.56667,500,7.3,39.5,2010
Abies balsamea,balsam fir,9820313,Petit-Lac-Ste-Anne,B,QC,CAN,47.21667,-69.63333,550,7.87,64,2010
Abies balsamea,balsam fir,9820314,Rivière-Cascapedia,B,QC,CAN,48.7,-66.01667,400,5.85,34.5,2010
Abies balsamea,balsam fir,9820315,Lac-Etchemin,B,QC,CAN,45.33333,-70.91666,800,7.14,66.5,2010
Abies balsamea,balsam fir,9820316,Lac-Saguay,B,QC,CAN,46.5,-75.16666,340,6.9,38,2010
Abies balsamea,balsam fir,9820317,Lac-Girard,B,QC,CAN,45.68333,-75.53333,120,7.19,49.5,2010
Abies balsamea,balsam fir,9820318,St-Joseph,B,QC,CAN,46.33333,-70.9,300,8.13,55,2010
Abies balsamea,balsam fir,9820319,Rivière-Cap Chat,B,QC,CAN,48.7,-66.85,400,7.04,41,2010
Abies balsamea,balsam fir,20070159,Hawkes Bay,B(50),NL,CAN,50.5525,-57.2935,55,8.16,29.5,2018
Abies balsamea,balsam fir,20070158,Copper Lake,B(65),NL,CAN,48.911,-57.6965,530,5.69,29.5,2018
Abies balsamea,balsam fir,20090228,Georges Brook,S,NL,CAN,48.27564,-53.98183,92,12.37,55,2010
Abies balsamea,balsam fir,20090229,Georges Brook,S,NL,CAN,48.27016,-53.98245,99,12.65,73,2010
Abies balsamea,balsam fir,20090230,Georges Brook,S,NL,CAN,48.288,-53.9874,117,11.95,33.5,2010
Abies balsamea,balsam fir,20090231,Georges Brook,S,NL,CAN,48.27164,-53.9818,93,15.94,42,2010
Abies balsamea,balsam fir,20070160,Western Newfoundland,B,NL,CAN,49.7,-57.5,,5.24,33.5,2018
Abies amabilis,amabilis fir,20007268,Coldwater River,B,BC,CAN,49.65,-121.1,1175,39.27,25,2010
Abies amabilis,amabilis fir,8270036,Harris Creek,B,BC,CAN,48.66667,-124.0833,800,37.78,48,2018
Abies amabilis,amabilis fir,8871104,Falls Lake,B,BC,CAN,49.78333,-121.0833,,44.84,34.5,2011
