GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
6,BG,Acer rubrum,Garden Origin,,Specimen, , ,,
6,BG,Acer rubrum,Garden Origin,,Specimen, , ,,
6,BG,Acer rubrum,Garden Origin,,Sunset, , ,,
6,BG,Acer rubrum,ENA,Canada,Surrey, , ,,
6,BG,Acer rubrum,ENA,Canada,VancTree, , ,,
6,BG,Acer saccharinum,ENA,Canada,Berry, , ,,
6,BG,Acer saccharum,ENA,Canada,Cannor, , ,,
6,BG,Acer saccharum,ENA,Canada,Guelph Arb,43.32,-80.13,,
6,BG,Acer saccharum,Garden Origin,,Cannor, , ,,
6,BG,Acer saccharum,ENA,Canada,Misc.,47,-71,,
6,BG,Acer saccharum,ENA,Canada,MontrealBG, , ,,
6,BG,Acer saccharum,ENA,Canada,Cannor, , ,,
6,BG,Acer saccharum,Garden Origin,,Hutchinson, , ,,
6,BG,Acer saccharum,ENA,Canada,Misc., , ,,
6,BG,Acer saccharum,ENA,Canada,Hillier, , ,,
6,BG,Acer saccharum,ENA,Canada,Piroche Plts, , ,,
6,BG,Acer saccharum,ENA,Canada,Eden, , ,,
6,BG,Acer saccharum,ENA,Canada,AGCAN-Ottawa, , ,,
6,BG,Acer saccharum,ENA,Canada,Hamilton BG, , ,,
6,BG,Achillea millefolium,Garden Origin,,NW Hort, , ,,
6,BG,Achillea millefolium,"N hemisphere  (Europe & W Asia, N America)",Canada,UBC-BG, , ,,
6,BG,Achillea millefolium,"N hemisphere  (Europe & W Asia, N America)",Canada,Peels, , ,,
6,BG,Achillea millefolium,"N hemisphere  (Europe & W Asia, N America)",Canada,Linnaea, , ,,
6,BG,Achillea millefolium,Garden Origin,,Valleybrook, , ,,
6,BG,Achillea millefolium,"N hemisphere  (Europe & W Asia, N America)",Canada,Richters, , ,,
6,BG,Agastache foeniculum,Canada & USA,Canada,Free Spirit, , ,,
6,BG,Agastache foeniculum,Canada & USA,Canada,Richters, , ,,
6,BG,Allium cernuum,N Amer,Canada,T&M-England, , ,,
6,BG,Allium cernuum,N Amer,Canada,Cedar Rim, , ,,
6,BG,Allium cernuum,N Amer,Canada,BC's Wild, , ,,
6,BG,Allium cernuum,N Amer,Canada,N.A.T.S., , ,,
6,BG,Allium cernuum,N Amer,Canada,N.A.T.S., , ,,
6,BG,Allium cernuum,N Amer,Canada,Linnaea, , ,,
6,BG,Allium cernuum,N Amer,Canada,Jelitto, , ,,
6,BG,Allium cernuum,N Amer,Canada,Plant Sale, , ,,
6,BG,Allium schoenoprasum,Garden Origin,,Valleybrook, , ,,
6,BG,Allium schoenoprasum,Garden Origin,,Richters, , ,,
6,BG,Allium schoenoprasum,Europe & Asia,,"Jones, C", , ,,
6,BG,Allium schoenoprasum,Europe & Asia,,Unknown, , ,,
6,BG,Allium schoenoprasum,Garden Origin,,Valleybrook, , ,,
6,BG,Allium schoenoprasum,Garden Origin,,Richters, , ,,
6,BG,Allium stellatum,N Amer,Canada,Jelitto, , ,,
6,BG,Alnus rubra,WNA,Canada,VD-Seedling, , ,,
6,BG,Alnus rubra,WNA,Canada,Unknown, , ,,
6,BG,Amelanchier alnifolia,North America,Canada,Pacific Rim, , ,,
6,BG,Amelanchier alnifolia,Garden Origin,,Kato's, , ,,
6,BG,Amelanchier alnifolia,North America,Canada,Cedar Rim, , ,,
6,BG,Amelanchier alnifolia,North America,Canada,N.A.T.S., , ,,
6,BG,Amelanchier alnifolia,North America,Canada,Hortico, , ,,
6,BG,Amelanchier alnifolia,North America,Canada,N.A.T.S., , ,,
6,BG,Amelanchier alnifolia,Garden Origin,,Morden Nurs, , ,,
6,BG,Amelanchier alnifolia,North America,Canada,VD-Seedling, , ,,
6,BG,Amelanchier arborea,N Amer,Canada,Forestfarm, , ,,
6,BG,Amelanchier canadensis,ENA,Canada,Hortico, , ,,
6,BG,Apios americana,ENA,Canada,Fraser'sThim, , ,,
6,BG,Apios americana,ENA,Canada,Unknown, , ,,
6,BG,Aralia nudicaulis,North America,Canada,MontrealBG, , ,,
6,BG,Aralia nudicaulis,North America,Canada,Fraser'sThim, , ,,
6,BG,Aralia nudicaulis,North America,Canada,St. Williams, , ,,
6,BG,Arbutus menziesii,W North America,Canada,Sunset, , ,,
6,BG,Arbutus menziesii,W North America,Canada,Cedar Rim, , ,,
6,BG,Arbutus menziesii,W North America,Canada,ReidCollins, , ,,
6,BG,Arbutus menziesii,W North America,Canada,N.A.T.S., , ,,
6,BG,Arbutus menziesii,W North America,Canada,Misc., , ,,
6,BG,Arbutus menziesii,W North America,Canada,Sunset, , ,,
6,BG,Arbutus menziesii,W North America,Canada,Massot Nurs, , ,,
6,BG,Arbutus menziesii,W North America,Canada,N.A.T.S., , ,,
6,BG,Arbutus menziesii,W North America,Canada,Staff-VD, , ,,
6,BG,Arbutus menziesii,W North America,Canada,Hutchinson, , ,,
6,BG,Arbutus menziesii,W North America,Canada,Linnaea, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Cedar Rim, , ,,
6,BG,Arctostaphylos uva-ursi,Garden Origin,,Sunset, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,N.A.T.S., , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Linnaea, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,BC's Wild, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Plant Sale, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Sunset, , ,,
6,BG,Arctostaphylos uva-ursi,Garden Origin,,Kato's, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Linnaea, , ,,
6,BG,Arctostaphylos uva-ursi,Garden Origin,,ReidCollins, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,N.A.T.S., , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Collins, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,Collins, , ,,
6,BG,Arctostaphylos uva-ursi,"N America, Eurasia (circumboreal)",Canada,N.A.T.S., , ,,
6,BG,Arctostaphylos uva-ursi,Garden Origin,,Casino, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,UBC-BG, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,ReidCollins, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,VD-Garden, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,Per'l Garden, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,Tubingen, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,Plant Sale, , ,,
6,BG,Aruncus dioicus,Garden Origin,,Valleybrook, , ,,
6,BG,Aruncus dioicus,WNA; Eurasia,Canada,Alpine GC, , ,,
6,BG,Aruncus dioicus,Garden Origin,,Valleybrook, , ,,
6,BG,Aruncus dioicus,Garden Origin,,Valleybrook, , ,,
6,BG,Asarum canadense,N Amer,Canada,LivingCarpet, , ,,
6,BG,Asarum canadense,N Amer,Canada,Leiss, , ,,
6,BG,Asarum canadense,N Amer,Canada,Straley, , ,,
6,BG,Asarum caudatum,W North America,Canada,Free Spirit, , ,,
6,BG,Asarum caudatum,W North America,Canada,Alpine GC, , ,,
6,BG,Asarum caudatum,W North America,Canada,Pacific Rim, , ,,
6,BG,Asarum caudatum,W North America,Canada,Cardinal, , ,,
6,BG,Asarum caudatum,W North America,Canada,Dry Valley, , ,,
6,BG,Asarum caudatum,W North America,Canada,Cedar Rim, , ,,
6,BG,Asarum caudatum,W North America,Canada,BC's Wild, , ,,
6,BG,Asarum caudatum,W North America,Canada,Unknown, , ,,
6,BG,Asarum caudatum,W North America,Canada,Alpine GC, , ,,
6,BG,Asimina triloba,E USA,Canada,Hillier, , ,,
6,BG,Asimina triloba,Garden Origin,,Cedar Rim, , ,,
6,BG,Asimina triloba,E USA,Canada,Piroche Plts, , ,,
6,BG,Betula alleghaniensis,ENA,Canada,Guelph Arb, , ,,
6,BG,Betula lenta,ENA,Canada,Guelph Arb, , ,,
6,BG,Betula lenta,ENA,Canada,Misc., , ,,
6,BG,Betula papyrifera,N Amer,Canada,MontrealBG, , ,,
6,BG,Betula papyrifera,N Amer,Canada,Massot Nurs, , ,,
6,BG,Betula papyrifera,N Amer,Canada,Linnaea, , ,,
6,BG,Betula populifolia,ENA,Canada,MontrealBG, , ,,
6,BG,Bromus vulgaris,WNA,Canada,Misc., , ,,
6,BG,Caltha leptosepala,WNA,Canada,Misc., , ,,
6,BG,Camassia leichtlinii,WNA,Canada,Plant Sale, , ,,
6,BG,Camassia leichtlinii,Garden Origin,,Fraser'sThim, , ,,
6,BG,Camassia leichtlinii,WNA,Canada,Paridon, , ,,
6,BG,Camassia leichtlinii,WNA,Canada,Linnaea, , ,,
6,BG,Camassia leichtlinii,Garden Origin,,Van Noort, , ,,
6,BG,Camassia leichtlinii,WNA,Canada,VanEgmond, , ,,
6,BG,Camassia leichtlinii,Garden Origin,,Fraser'sThim, , ,,
6,BG,Camassia leichtlinii,WNA,Canada,Vanhof & B, , ,,
6,BG,Camassia quamash,WNA,Canada,BC's Wild, , ,,
6,BG,Camassia quamash,WNA,Canada,BC's Wild, , ,,
6,BG,Camassia quamash,WNA,Canada,Plant Sale, , ,,
6,BG,Camassia quamash,WNA,Canada,Van Noort, , ,,
6,BG,Camassia quamash,WNA,Canada,N.A.T.S., , ,,
6,BG,Camassia quamash,Garden Origin,,Kline, , ,,
6,BG,Camassia quamash,WNA,,Copperbush, , ,,
6,BG,Camassia quamash,WNA,,Cedar Rim, , ,,
6,BG,Camassia quamash,WNA,,Pacific Rim, , ,,
6,BG,Camassia quamash,WNA,,Van Noort, , ,,
6,BG,Carya ovata,ENA,,Guelph Arb, , ,,
6,BG,Castanea dentata,E USA,,Trenholm, , ,,
6,BG,Celtis occidentalis,"C&E USA, SE Canada",,Guelph Arb, , ,,
6,BG,Claytonia sibirica,WNA,,Inside Pass, , ,,
6,BG,Cornus canadensis,"N America, Asia",,Plant Sale, , ,,
6,BG,Cornus canadensis,"N America, Asia",,N.A.T.S., , ,,
6,BG,Cornus canadensis,"N America, Asia",,N.A.T.S., , ,,
6,BG,Cornus canadensis,"N America, Asia",,Cedar Rim, , ,,
6,BG,Cornus canadensis,"N America, Asia",,N.A.T.S., , ,,
6,BG,Cornus canadensis,"N America, Asia",,Fraser'sThim, , ,,
6,BG,Cornus canadensis,"N America, Asia",,Alpine GC, , ,,
6,BG,Cornus canadensis,"N America, Asia",,ReidCollins, , ,,
6,BG,Cornus canadensis,"N America, Asia",,Linnaea, , ,,
6,BG,Cornus canadensis,"N America, Asia",,ReidCollins, , ,,
6,BG,Cornus canadensis,"N America, Asia",,Linnaea, , ,,
6,BG,Cornus sericea,Garden Origin,,Kato's, , ,,
6,BG,Cornus sericea,Garden Origin,,Collins, , ,,
6,BG,Cornus sericea,Garden Origin,,Piroche Plts, , ,,
6,BG,Cornus sericea,Garden Origin,,Collins, , ,,
6,BG,Cornus sericea,N Amer,,N.A.T.S., , ,,
6,BG,Cornus sericea,Garden Origin,,Specimen, , ,,
6,BG,Cornus sericea,Garden Origin,,Heronswood, , ,,
6,BG,Cornus sericea subsp. occidentalis,WNA,,UBC-BG, , ,,
6,BG,Crataegus douglasii,N Amer,,N.A.T.S., , ,,
6,BG,Crataegus douglasii,N Amer,,Linnaea, , ,,
6,BG,Crataegus douglasii,N Amer,,Plant Sale, , ,,
6,BG,Dicentra formosa,WNA,,Unknown, , ,,
6,BG,Dicentra formosa,WNA,,Misc., , ,,
6,BG,Dicentra formosa,WNA,,Cardinal, , ,,
6,BG,Dicentra formosa,Garden Origin,,Valleybrook, , ,,
6,BG,Dicentra formosa,WNA,,N.A.T.S., , ,,
6,BG,Dicentra formosa,WNA,,N.A.T.S., , ,,
6,BG,Elymus canadensis,N America,,Western Ntv, , ,,
6,BG,Empetrum nigrum,N Hemisphere,,Linnaea, , ,,
6,BG,Empetrum nigrum,N Hemisphere,,BC's Wild, , ,,
6,BG,Empetrum nigrum,N Hemisphere,,Plant Sale, , ,,
6,BG,Empetrum nigrum,N Hemisphere,,Pacific Rim, , ,,
6,BG,Erythronium americanum,ENA,,VanEgmond, , ,,
6,BG,Erythronium americanum,ENA,,"Graham, R", , ,,
6,BG,Erythronium americanum,ENA,,Hortico, , ,,
6,BG,Erythronium americanum,ENA,,Van Noort, , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,"Graham, R", , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,Copperbush, , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,BC's Wild, , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,N.A.T.S., , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,Cedar Rim, , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,"Graham, R", , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,Kline, , ,,
6,BG,Erythronium oregonum,WNA (BC to Ore),,Linnaea, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,VanEgmond, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,N.A.T.S., , ,,
6,BG,Erythronium revolutum,Garden Origin,,"Graham, R", , ,,
6,BG,Erythronium revolutum,Garden Origin,,Kline, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Linnaea, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Copperbush, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Unknown, , ,,
6,BG,Erythronium revolutum,Garden Origin,,Kline, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Martinowski, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Linnaea, , ,,
6,BG,Erythronium revolutum,WNA (Vancouver Is to N Calif),,Plant Sale, , ,,
6,BG,Fagus grandifolia,E North America,,Piroche Plts, , ,,
6,BG,Fragaria ananassa,Garden Origin,,AGCAN-Van, , ,,
6,BG,Fragaria chiloensis,WNA; S America,,Plant Sale, , ,,
6,BG,Fragaria chiloensis,WNA; S America,,Pacific Rim, , ,,
6,BG,Fragaria chiloensis,WNA; S America,,Bar-Zvi, , ,,
6,BG,Fragaria chiloensis,WNA; S America,,N.A.T.S., , ,,
6,BG,Fragaria vesca,N Amer & Eurasia,,Plant Sale, , ,,
6,BG,Fritillaria affinis,WNA,,Linnaea, , ,,
6,BG,Fritillaria affinis,WNA,,Linnaea, , ,,
6,BG,Fritillaria camschatcensis,WNA & NE Asia,,Pacific Rim, , ,,
6,BG,Fritillaria camschatcensis,WNA & NE Asia,,Hobbs, , ,,
6,BG,Fritillaria pudica,WNA,,Van Noort, , ,,
6,BG,Gaillardia aristata,N Amer,,BC's Wild, , ,,
6,BG,Gaillardia aristata,N Amer,,N.A.T.S., , ,,
6,BG,Gaultheria ovatifolia,W North America,,Misc., , ,,
6,BG,Gaultheria procumbens,ENA,,Sunset, , ,,
6,BG,Gaultheria procumbens,ENA,,VanBelle, , ,,
6,BG,Gaultheria procumbens,ENA,,Linnaea, , ,,
6,BG,Gaultheria procumbens,ENA,,Clay, , ,,
6,BG,Gaultheria procumbens,ENA,,Sunset, , ,,
6,BG,Gaultheria procumbens,ENA,,N.A.T.S., , ,,
6,BG,Gaultheria procumbens,ENA,,Mandeville, , ,,
6,BG,Gaultheria procumbens,ENA,,Alpine GC, , ,,
6,BG,Gaultheria procumbens,ENA,,Mandeville, , ,,
6,BG,Gaultheria procumbens,ENA,,Massot Nurs, , ,,
6,BG,Gaultheria procumbens,ENA,,Linnaea, , ,,
6,BG,Gaultheria shallon,W North America,,Linnaea, , ,,
6,BG,Gaultheria shallon,W North America,,ReidCollins, , ,,
6,BG,Gaultheria shallon,W North America,,Sunset, , ,,
6,BG,Gaultheria shallon,W North America,,N.A.T.S., , ,,
6,BG,Gaultheria shallon,W North America,,Cedar Rim, , ,,
6,BG,Gaultheria shallon,W North America,,Massot Nurs, , ,,
6,BG,Gaultheria shallon,W North America,,N.A.T.S., , ,,
6,BG,Gaultheria shallon,W North America,,Clay, , ,,
6,BG,Gaultheria shallon,W North America,,N.A.T.S., , ,,
6,BG,Gaultheria shallon,Garden Origin,,Heronswood, , ,,
6,BG,Gaylussacia baccata,N Amer,,MontrealBG, , ,,
6,BG,Hamamelis virginiana,SE USA,,Traas, , ,,
6,BG,Hamamelis virginiana,SE USA,,Traas, , ,,
6,BG,Hamamelis virginiana,SE USA,,Traas, , ,,
6,BG,Helianthus divaricatus,Eastern North America,,St. Williams, , ,,
6,BG,Holodiscus discolor,WNA,,Plant Sale, , ,,
6,BG,Holodiscus discolor,WNA,,Linnaea, , ,,
6,BG,Holodiscus discolor,WNA,,BC's Wild, , ,,
6,BG,Holodiscus discolor,WNA,,Linnaea, , ,,
6,BG,Holodiscus discolor,WNA,,ReidCollins, , ,,
6,BG,Holodiscus discolor,WNA,,Forster, , ,,
6,BG,Juglans cinerea,ENA,,Misc., , ,,
6,BG,Juniperus communis,Garden Origin,,Collins, , ,,
6,BG,Juniperus communis,Garden Origin,,Collins, , ,,
6,BG,Juniperus communis,Garden Origin,,Collins, , ,,
6,BG,Juniperus communis,N Amer & Eurasia,,Linnaea, , ,,
6,BG,Juniperus communis,N Amer & Eurasia,,Peels, , ,,
6,BG,Juniperus communis,Garden Origin,,Collins, , ,,
6,BG,Juniperus communis,Garden Origin,,Misc., , ,,
6,BG,Juniperus communis,N Amer & Eurasia,,UBC-BG, , ,,
6,BG,Juniperus communis,N Amer & Eurasia,,Provesan, , ,,
6,BG,Juniperus horizontalis,Garden Origin,,PNW, , ,,
6,BG,Juniperus horizontalis,Garden Origin,,Linnaea, , ,,
6,BG,Juniperus horizontalis,Garden Origin,,PNW, , ,,
6,BG,Juniperus horizontalis,Garden Origin,,Collins, , ,,
6,BG,Juniperus scopulorum,W North America,,Peels, , ,,
6,BG,Juniperus scopulorum,W North America,,Pitt, , ,,
6,BG,Juniperus scopulorum,Garden Origin,,Homestead, , ,,
6,BG,Juniperus scopulorum,Garden Origin,,Knapp, , ,,
6,BG,Juniperus scopulorum,Garden Origin,,Turner, , ,,
6,BG,Kalmia microphylla,N Amer,,Staff-VD, , ,,
6,BG,Kalmia microphylla,N Amer,,N.A.T.S., , ,,
6,BG,Kalmia microphylla,N Amer,,N.A.T.S., , ,,
6,BG,Kalmia microphylla,N Amer,,Reprop, , ,,
6,BG,Kalmia microphylla,N Amer,,Unknown, , ,,
6,BG,Leymus cinereus,WNA,,Dry Valley, , ,,
6,BG,Lilium columbianum,WNA,,Plant Sale, , ,,
6,BG,Lilium columbianum,WNA,,Linnaea, , ,,
6,BG,Lilium columbianum,WNA,,Miles, , ,,
6,BG,Lilium columbianum,WNA,,Cedar Rim, , ,,
6,BG,Lilium columbianum,WNA,,Linnaea, , ,,
6,BG,Lomatium nudicaule,WNA,,BC's Wild, , ,,
6,BG,Lomatium nudicaule,WNA,,Pacific Rim, , ,,
6,BG,Lonicera ciliosa,WNA,,BC's Wild, , ,,
6,BG,Lonicera ciliosa,WNA,,Linnaea, , ,,
6,BG,Lonicera ciliosa,WNA,,Linnaea, , ,,
6,BG,Lonicera involucrata,N Amer,,Unknown, , ,,
6,BG,Lupinus littoralis,WNA,,Inside Pass, , ,,
6,BG,Lupinus littoralis,WNA,,Peels, , ,,
6,BG,Lupinus nootkatensis,WNA,,Valleybrook, , ,,
6,BG,Lupinus polyphyllus,WNA,,BC's Wild, , ,,
6,BG,Lupinus polyphyllus,WNA,,Linnaea, , ,,
6,BG,Lupinus polyphyllus,WNA,,UBC-BG, , ,,
6,BG,Lysichiton americanus,WNA,,Stanley Park, , ,,
6,BG,Lysichiton americanus,WNA,,Pacific Rim, , ,,
6,BG,Lysichiton americanus,WNA,,Linnaea, , ,,
6,BG,Lysichiton americanus,WNA,,Plant Sale, , ,,
6,BG,Magnolia acuminata,ENA,,Misc., , ,,
6,BG,Mahonia aquifolium,WNA,,Plant Sale, , ,,
6,BG,Mahonia aquifolium,WNA,,BC's Wild, , ,,
6,BG,Mahonia aquifolium,WNA,,Plant Sale, , ,,
6,BG,Mahonia aquifolium,WNA,,Murray & Wds, , ,,
6,BG,Mahonia aquifolium,WNA,,Plant Sale, , ,,
6,BG,Mahonia aquifolium,WNA,,Collins, , ,,
6,BG,Mahonia aquifolium,WNA,,N.A.T.S., , ,,
6,BG,Mahonia aquifolium,WNA,,N.A.T.S., , ,,
6,BG,Mahonia aquifolium,WNA,,Sunset, , ,,
6,BG,Mahonia aquifolium,WNA,,Linnaea, , ,,
6,BG,Mahonia aquifolium,WNA,,Linnaea, , ,,
6,BG,Mahonia aquifolium,WNA,,Linnaea, , ,,
6,BG,Mahonia aquifolium,WNA,,Linnaea, , ,,
6,BG,Mahonia nervosa,W North America,,Linnaea, , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia nervosa,W North America,,Cedar Rim, , ,,
6,BG,Mahonia nervosa,W North America,,Sunset, , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia nervosa,W North America,,Linnaea, , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia nervosa,W North America,,Coast, , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia nervosa,W North America,,Plant Sale, , ,,
6,BG,Mahonia nervosa,W North America,,BC's Wild, , ,,
6,BG,Mahonia nervosa,W North America,,Plant Sale, , ,,
6,BG,Mahonia nervosa,W North America,,Linnaea, , ,,
6,BG,Mahonia nervosa,W North America,,BC's Wild, , ,,
6,BG,Mahonia nervosa,W North America,,Linnaea, , ,,
6,BG,Mahonia nervosa,W North America,,BC's Wild, , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia nervosa,W North America,,N.A.T.S., , ,,
6,BG,Mahonia repens,WNA,,CoV, , ,,
6,BG,Mahonia repens,WNA,,Peels, , ,,
6,BG,Mahonia repens,WNA,,Linnaea, , ,,
6,BG,Mahonia repens,WNA,,Plant Sale, , ,,
6,BG,Mahonia repens,WNA,,N.A.T.S., , ,,
6,BG,Mahonia repens,WNA,,N.A.T.S., , ,,
6,BG,Mahonia repens,WNA,,N.A.T.S., , ,,
6,BG,Mahonia repens,WNA,,Forestfarm, , ,,
6,BG,Maianthemum dilatatum,"E Asia, WNA",,Unknown, , ,,
6,BG,Maianthemum dilatatum,"E Asia, WNA",,UBC-BG, , ,,
6,BG,Maianthemum racemosum,N Amer,,Pacific Rim, , ,,
6,BG,Maianthemum racemosum,N Amer,,N.A.T.S., , ,,
6,BG,Maianthemum racemosum,N Amer,,N.A.T.S., , ,,
6,BG,Maianthemum racemosum,N Amer,,Linnaea, , ,,
6,BG,Maianthemum racemosum,N Amer,,Plant Sale, , ,,
6,BG,Maianthemum racemosum,N Amer,,BC's Wild, , ,,
6,BG,Maianthemum racemosum,N Amer,,Fraser'sThim, , ,,
6,BG,Maianthemum racemosum,N Amer,,Hillier, , ,,
6,BG,Maianthemum stellatum,N Amer,,Plant Sale, , ,,
6,BG,Maianthemum stellatum,N Amer,,N.A.T.S., , ,,
6,BG,Maianthemum stellatum,N Amer,,BC's Wild, , ,,
6,BG,Maianthemum stellatum,N Amer,,Plant Sale, , ,,
6,BG,Maianthemum stellatum,N Amer,,Plant Sale, , ,,
6,BG,Melica subulata,WNA,,Cedar Rim, , ,,
6,BG,Mitchella repens,ENA,,Hortico, , ,,
6,BG,Monarda fistulosa,N Amer,,Phoenix, , ,,
6,BG,Monarda fistulosa,N Amer,,BC's Wild, , ,,
6,BG,Monarda fistulosa,N Amer,,Western Ntv, , ,,
6,BG,Monarda fistulosa,N Amer,,Free Spirit, , ,,
6,BG,Myrica gale,"N Amer, Eurasia",,Plant Sale, , ,,
6,BG,Myrica gale,"N Amer, Eurasia",,Forster, , ,,
6,BG,Myrica gale,"N Amer, Eurasia",,BC's Wild, , ,,
6,BG,Nymphaea tetragona,N Hem,,Paridon, , ,,
6,BG,Nymphaea tetragona,N Hem,,Paridon, , ,,
6,BG,Oemleria cerasiformis,W North America,,Misc., , ,,
6,BG,Oemleria cerasiformis,W North America,,N.A.T.S., , ,,
6,BG,Oemleria cerasiformis,W North America,,Plant Sale, , ,,
6,BG,Oemleria cerasiformis,W North America,,BC's Wild, , ,,
6,BG,Oemleria cerasiformis,W North America,,Sunset, , ,,
6,BG,Oemleria cerasiformis,W North America,,Turner, , ,,
6,BG,Panicum clandestinum,C&E Canada & USA,,Sweet Grass, , ,,
6,BG,Panicum virgatum,Garden Origin,,Bluestem, , ,,
6,BG,Panicum virgatum,Garden Origin,,Valleybrook, , ,,
6,BG,Panicum virgatum,Garden Origin,,Campbell Val, , ,,
