GARDEN_CODE,INSTITUTION,TAXON,PROVENANCE,COUNTRY,LOCALITY,LATITUDE,LONGITUDE,PROVINCE,QUANTITY
PGRC,G,Elymus canadensis,,NA,,NA,NA,NA,
PGRC,G,Elymus canadensis,,NA,,NA,NA,NA,
PGRC,G,Elymus canadensis,,NA,,NA,NA,NA,
PGRC,G,Elymus canadensis,,Canada,,51.25123866,-113.5110438,Alberta,
PGRC,G,Elymus glaucus,,NA,,NA,NA,NA,
PGRC,G,Elymus lanceolatus,,NA,,NA,NA,NA,
PGRC,G,Elymus lanceolatus subsp. lanceolatus,,NA,,NA,NA,NA,
PGRC,G,Elymus lanceolatus subsp. lanceolatus,,NA,,NA,NA,NA,
PGRC,G,Elymus lanceolatus subsp. lanceolatus,,NA,,NA,NA,NA,
PGRC,G,Elymus lanceolatus subsp. lanceolatus,,United States,,NA,NA,Wyoming,
PGRC,G,Elymus scribneri,,United States,,NA,NA,Utah,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus sibiricus,,NA,,NA,NA,NA,
PGRC,G,Elymus villosus,,NA,,NA,NA,NA,
PGRC,G,Elymus virginicus,,NA,,NA,NA,NA,
PGRC,G,Elymus virginicus,,NA,,NA,NA,NA,
PGRC,G,Elymus virginicus,,NA,,NA,NA,NA,
PGRC,G,Elymus virginicus,,NA,,NA,NA,NA,
PGRC,G,Empetrum nigrum,,NA,,NA,NA,NA,
PGRC,G,Festuca occidentalis,,Canada,,49.17848758,-122.4578348,British Columbia,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra subsp. fallax,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra subsp. fallax,,NA,,NA,NA,NA,
PGRC,G,Festuca rubra subsp. fallax,,NA,,NA,NA,NA,
PGRC,G,Festuca subuliflora,,Canada,,49.16859335,-122.4236641,British Columbia,
PGRC,G,Fragaria ananassa,,Canada,,45.55848843,-73.04994103,Quebec,
PGRC,G,Fragaria ananassa,,Canada,,45.41734205,-72.86942353,Quebec,
PGRC,G,Fragaria ananassa,,United States,,NA,NA,Illinois,
PGRC,G,Fragaria ananassa,,Canada,,43.57970687,-80.78865918,Ontario,
PGRC,G,Fragaria ananassa,,Canada,,44.67775422,-62.87687747,Nova Scotia,
